food_id,wikipedia_id,food_group,food_subgroup,ncbi_taxonomy_id,db,rank,matched_taxid,kingdom,phylum,class,order,family,genus,species,taxon,raw_reads,reads,fraction,sample_id
302,Beluga_whale,Aquatic foods,Cetaceans,9749,genbank,species,9749,Eukaryota,Chordata,Mammalia,Artiodactyla,Monodontidae,Delphinapterus,Delphinapterus leucas,Delphinapterus leucas,12,18,1.80855228203127e-06,M0x30MCx2096
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,199,242,2.43149806806426e-05,M0x30MCx2096
143,Prunus,Fruits,Drupes,3754,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,"",Prunus,30,121,1.21574903403213e-05,M0x30MCx2096
146,Prunus_cerasus,Fruits,Drupes,140311,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus cerasus,Prunus,30,121,1.21574903403213e-05,M0x30MCx2096
147,Prunus_domestica,Fruits,Drupes,3758,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus domestica,Prunus,30,121,1.21574903403213e-05,M0x30MCx2096
576,Common_chokecherry,Fruits,Drupes,133204,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus virginiana,Prunus,30,121,1.21574903403213e-05,M0x30MCx2096
917,Prunus tomentosa,Fruits,Berries,105667,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus tomentosa,Prunus,30,121,1.21574903403213e-05,M0x30MCx2096
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,39,280,2.81330354982642e-05,M0x30MCx2096
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,39,280,2.81330354982642e-05,M0x30MCx2096
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,15,18,1.80855228203127e-06,M0x30MCx2096
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,15,18,1.80855228203127e-06,M0x30MCx2096
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,15,18,1.80855228203127e-06,M0x30MCx2096
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,15,18,1.80855228203127e-06,M0x30MCx2096
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,15,18,1.80855228203127e-06,M0x30MCx2096
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,15,18,1.80855228203127e-06,M0x30MCx2096
138,Pine nut,Nuts,Nuts,3337,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,"",Pinus,11,21,2.10997766236981e-06,M0x30MCx2096
441,Colorado_Pinyon,Nuts,Nuts,3340,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis,Pinus,11,21,2.10997766236981e-06,M0x30MCx2096
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,1504,1703,0.000183436927264512,M0x30MCx2183
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,26,128,1.37873908924589e-05,M0x30MCx2183
341,Coconut,Fruits,Tropical fruits,13894,genbank,species,13894,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Cocos,Cocos nucifera,Cocos nucifera,12,12,1.29256789616802e-06,M0x30MCx2183
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,30,89,9.58654522991282e-06,M0x30MCx2183
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,30,89,9.58654522991282e-06,M0x30MCx2183
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,28,45,4.84712961063008e-06,M0x30MCx2183
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,28,45,4.84712961063008e-06,M0x30MCx2183
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,51,128,1.37873908924589e-05,M0x30MCx2183
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,51,128,1.37873908924589e-05,M0x30MCx2183
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,13,17,1.8311378529047e-06,M0x30MCx2183
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,13,17,1.8311378529047e-06,M0x30MCx2183
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,13,17,1.8311378529047e-06,M0x30MCx2183
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,13,17,1.8311378529047e-06,M0x30MCx2183
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,13,17,1.8311378529047e-06,M0x30MCx2183
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,13,17,1.8311378529047e-06,M0x30MCx2183
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,2555,2748,0.000328560321128258,M0x30MCx2158
101,Flax,Herbs and Spices,Oilseed crops,4006,genbank,species,4006,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum usitatissimum,Linum usitatissimum,117,136,1.62606272465222e-05,M0x30MCx2158
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,24,33,3.94559337599436e-06,M0x30MCx2158
86,Sunflower,Herbs and Spices,Oilseed crops,4232,genbank,species,4232,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus annuus,Helianthus annuus,134,226,2.70213364537796e-05,M0x30MCx2158
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,35,53,6.33686208871822e-06,M0x30MCx2158
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,35,53,6.33686208871822e-06,M0x30MCx2158
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,11,29,3.46733963344959e-06,M0x30MCx2158
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,11,29,3.46733963344959e-06,M0x30MCx2158
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,16,17,2.03257840581528e-06,M0x30MCx2158
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,16,17,2.03257840581528e-06,M0x30MCx2158
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,16,17,2.03257840581528e-06,M0x30MCx2158
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,16,17,2.03257840581528e-06,M0x30MCx2158
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,16,17,2.03257840581528e-06,M0x30MCx2158
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,16,17,2.03257840581528e-06,M0x30MCx2158
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,24,31,3.70646650472198e-06,M0x30MCx2158
374,Grape,Fruits,Berries,3603,genbank,genus,3603,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,"",Vitis,19,28,3.3477761978134e-06,M0x30MCx2158
392,Jerusalem artichoke,Vegetables,Tubers,4233,genbank,genus,4231,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus tuberosus,Helianthus,134,223,2.6662646146871e-05,M0x30MCx2158
86,Sunflower,Herbs and Spices,Oilseed crops,4232,genbank,species,4232,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus annuus,Helianthus annuus,44676,48370,0.0029712729444375,M0x30MCx2206
171,Solanum_lycopersicum,Vegetables,Fruit vegetables,4081,genbank,species,4081,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,Solanum lycopersicum,127,147,9.02991777614871e-06,M0x30MCx2206
172,Cherry tomato,Vegetables,Fruit vegetables,195583,genbank,species,4081,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,Solanum lycopersicum,127,147,9.02991777614871e-06,M0x30MCx2206
101,Flax,Herbs and Spices,Oilseed crops,4006,genbank,species,4006,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum usitatissimum,Linum usitatissimum,5094,5234,0.00032151421524056,M0x30MCx2206
321,Butternut squash,Gourds,Gourds,3662,genbank,species,3662,Eukaryota,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,Cucurbita moschata,Cucurbita moschata,186,1551,9.52748467401812e-05,M0x30MCx2206
284,Winter squash,Gourds,Gourds,3661,genbank,species,3661,Eukaryota,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,Cucurbita maxima,Cucurbita maxima,103,282,1.73226994073057e-05,M0x30MCx2206
918,Kabocha,Gourds,Gourds,3661,genbank,species,3661,Eukaryota,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,Cucurbita maxima,Cucurbita maxima,103,282,1.73226994073057e-05,M0x30MCx2206
148,Prunus_dulcis,Nuts,Nuts,3755,genbank,species,3755,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus dulcis,Prunus dulcis,24,68,4.17710482161981e-06,M0x30MCx2206
94,Juglans regia,Nuts,Nuts,51240,genbank,species,51240,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans regia,Juglans regia,12,18,1.1057042174876e-06,M0x30MCx2206
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,863,931,5.71894792489418e-05,M0x30MCx2206
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,24,47,2.88711656788428e-06,M0x30MCx2206
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,24,47,2.88711656788428e-06,M0x30MCx2206
204,Vitis vinifera,Fruits,Berries,29760,genbank,species,29760,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis vinifera,Vitis vinifera,12,96,5.89708915993385e-06,M0x30MCx2206
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,33,131,8.0470695828264e-06,M0x30MCx2206
208,Banana,Fruits,Tropical fruits,4641,genbank,species,4641,Eukaryota,Streptophyta,Magnoliopsida,Zingiberales,Musaceae,Musa,Musa acuminata,Musa acuminata,10,13,7.98564157074376e-07,M0x30MCx2206
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,216,238,1.46198668756693e-05,M0x30MCx2206
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,216,238,1.46198668756693e-05,M0x30MCx2206
404,American lobster,Aquatic foods,Crustaceans,6706,genbank,species,6706,Eukaryota,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,Homarus americanus,53,69,4.23853283370245e-06,M0x30MCx2206
392,Jerusalem artichoke,Vegetables,Tubers,4233,genbank,genus,4231,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,Helianthus tuberosus,Helianthus,44676,48165,0.00295868020196056,M0x30MCx2206
814,Solanum_quitoense,Fruits,Tropical fruits,227725,genbank,genus,4107,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum quitoense,Solanum,137,151,9.27562982447929e-06,M0x30MCx2206
233,Capsicum,Vegetables,Fruit vegetables,4071,genbank,genus,4071,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,"",Capsicum,12,15,9.21420181239664e-07,M0x30MCx2206
879,Capsicum_pubescens,Vegetables,Fruit vegetables,113210,genbank,genus,4071,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum pubescens,Capsicum,12,15,9.21420181239664e-07,M0x30MCx2206
66,Cucurbita,Gourds,Gourds,3660,genbank,genus,3660,Eukaryota,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,"",Cucurbita,1671,1861,0.000114317530485801,M0x30MCx2206
160,Rubus,Fruits,Berries,23216,genbank,genus,23216,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,"",Rubus,229,526,3.23111343554709e-05,M0x30MCx2206
161,Cloudberry,Fruits,Berries,57936,genbank,genus,23216,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus chamaemorus,Rubus,229,526,3.23111343554709e-05,M0x30MCx2206
162,Red_raspberry,Fruits,Berries,32247,genbank,genus,23216,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus,Rubus,229,526,3.23111343554709e-05,M0x30MCx2206
163,Black raspberry,Fruits,Berries,75079,genbank,genus,23216,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus occidentalis,Rubus,229,526,3.23111343554709e-05,M0x30MCx2206
207,Rubus_arcticus,Fruits,Berries,70741,genbank,genus,23216,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus arcticus,Rubus,229,526,3.23111343554709e-05,M0x30MCx2206
466,Salmonberry,Fruits,Berries,59499,genbank,genus,23216,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus spectabilis,Rubus,229,526,3.23111343554709e-05,M0x30MCx2206
143,Prunus,Fruits,Drupes,3754,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,"",Prunus,46,60,3.68568072495866e-06,M0x30MCx2206
146,Prunus_cerasus,Fruits,Drupes,140311,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus cerasus,Prunus,46,60,3.68568072495866e-06,M0x30MCx2206
147,Prunus_domestica,Fruits,Drupes,3758,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus domestica,Prunus,46,60,3.68568072495866e-06,M0x30MCx2206
576,Common_chokecherry,Fruits,Drupes,133204,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus virginiana,Prunus,46,60,3.68568072495866e-06,M0x30MCx2206
917,Prunus tomentosa,Fruits,Berries,105667,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus tomentosa,Prunus,46,60,3.68568072495866e-06,M0x30MCx2206
240,Juglans ailantifolia,Nuts,Nuts,91209,genbank,genus,16718,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans ailanthifolia,Juglans,15,26,1.59712831414875e-06,M0x30MCx2206
320,Juglans_cinerea,Nuts,Nuts,91214,genbank,genus,16718,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans cinerea,Juglans,15,26,1.59712831414875e-06,M0x30MCx2206
622,Walnut,Nuts,Nuts,16718,genbank,genus,16718,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,"",Juglans,15,26,1.59712831414875e-06,M0x30MCx2206
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,863,925,5.68209111764459e-05,M0x30MCx2206
374,Grape,Fruits,Berries,3603,genbank,genus,3603,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,"",Vitis,93,104,6.388513256595e-06,M0x30MCx2206
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,47,128,7.86278554657847e-06,M0x30MCx2206
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,47,128,7.86278554657847e-06,M0x30MCx2206
444,Musa × paradisiaca,Fruits,Tropical fruits,89151,genbank,genus,4640,Eukaryota,Streptophyta,Magnoliopsida,Zingiberales,Musaceae,Musa,Musa x paradisiaca,Musa,10,14,8.5999216915702e-07,M0x30MCx2206
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,10,12,7.37136144991731e-07,M0x30MCx2206
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,10,12,7.37136144991731e-07,M0x30MCx2206
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,10,12,7.37136144991731e-07,M0x30MCx2206
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,10,12,7.37136144991731e-07,M0x30MCx2206
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,10,12,7.37136144991731e-07,M0x30MCx2206
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,10,12,7.37136144991731e-07,M0x30MCx2206
141,Pea,Pulses,Peas,3888,genbank,species,3888,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Pisum,Pisum sativum,Pisum sativum,684,782,0.000150663777980932,M0x30MCx2022
408,White_lupine,Pulses,Other pulses,3870,genbank,species,3870,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus albus,Lupinus albus,12,39,7.5139224312741e-06,M0x30MCx2022
94,Juglans regia,Nuts,Nuts,51240,genbank,species,51240,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans regia,Juglans regia,137,365,7.03226073696166e-05,M0x30MCx2022
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,58,162,3.12116777914463e-05,M0x30MCx2022
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,58,162,3.12116777914463e-05,M0x30MCx2022
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,175,865,0.000166654946232105,M0x30MCx2022
205,Corn,Cereals and cereal products,Cereals,4577,genbank,species,4577,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Zea mays,Zea mays,25,44,8.47724581989899e-06,M0x30MCx2022
6,Onion,Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,14,21,4.04595823222452e-06,M0x30MCx2022
226,"",Vegetables,Onion-family vegetables,4679,genbank,species,4679,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium cepa,Allium cepa,14,21,4.04595823222452e-06,M0x30MCx2022
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,10,14,2.69730548814968e-06,M0x30MCx2022
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,10,14,2.69730548814968e-06,M0x30MCx2022
506,Cattle,Animal foods,Bovines,9913,genbank,species,9913,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Bos taurus,20,239,4.60468579762695e-05,M0x30MCx2022
