sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR7217740,Viruses,10239,D,18302,0,18302,0.00636,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217740,Duplodnaviria,2731341,D,15789,0,15789,0.00548,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217740,Varidnaviria,2732004,D,2513,0,2513,0.00087,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217763,Bacteria,2,D,1871961,0,1871961,0.96687,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217763,Eukaryota,2759,D,62167,0,62167,0.03211,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217763,Viruses,10239,D,988,0,988,0.00051,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217763,Duplodnaviria,2731341,D,988,0,988,0.00051,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217730,Bacteria,2,D,3611212,0,3611212,0.99575,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217730,Eukaryota,2759,D,13802,0,13802,0.00381,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217730,Viruses,10239,D,812,0,812,0.00022,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217730,Duplodnaviria,2731341,D,812,0,812,0.00022,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217751,Bacteria,2,D,3425655,0,3425655,0.99994,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217751,Eukaryota,2759,D,138,0,138,0.00004,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217751,Viruses,10239,D,35,0,35,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217751,Duplodnaviria,2731341,D,35,0,35,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217757,Bacteria,2,D,1762920,0,1762920,0.99928,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217757,Eukaryota,2759,D,28,0,28,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217757,Viruses,10239,D,620,0,620,0.00035,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217757,Duplodnaviria,2731341,D,620,0,620,0.00035,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217768,Bacteria,2,D,2044871,0,2044871,0.99137,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217768,Eukaryota,2759,D,15747,0,15747,0.00763,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217768,Viruses,10239,D,1028,0,1028,0.00050,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217768,Duplodnaviria,2731341,D,1028,0,1028,0.00050,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217708,Bacteria,2,D,3817079,0,3817079,0.99988,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217708,Eukaryota,2759,D,268,0,268,0.00007,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217708,Viruses,10239,D,86,0,86,0.00002,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217708,Duplodnaviria,2731341,D,63,0,63,0.00002,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217708,Monodnaviria,2731342,D,23,0,23,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217724,Bacteria,2,D,4935503,0,4935503,0.99966,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217724,Eukaryota,2759,D,299,0,299,0.00006,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217724,Viruses,10239,D,685,0,685,0.00014,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217724,Duplodnaviria,2731341,D,683,0,683,0.00014,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217535,Bacteria,2,D,9382088,0,9382088,0.99999,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217535,Eukaryota,2759,D,84,0,84,0.00001,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217747,Bacteria,2,D,4059739,0,4059739,0.99931,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217747,Eukaryota,2759,D,257,0,257,0.00006,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217747,Viruses,10239,D,1267,0,1267,0.00031,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217747,Duplodnaviria,2731341,D,1267,0,1267,0.00031,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217764,Bacteria,2,D,4743474,0,4743474,0.99983,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217764,Eukaryota,2759,D,62,0,62,0.00001,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217764,Viruses,10239,D,365,0,365,0.00008,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217764,Monodnaviria,2731342,D,359,0,359,0.00008,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217766,Bacteria,2,D,2831076,0,2831076,0.99757,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217766,Eukaryota,2759,D,5050,0,5050,0.00178,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217766,Viruses,10239,D,917,0,917,0.00032,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217766,Duplodnaviria,2731341,D,917,0,917,0.00032,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217771,Bacteria,2,D,3639106,0,3639106,0.99988,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217771,Eukaryota,2759,D,142,0,142,0.00004,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217771,Viruses,10239,D,156,0,156,0.00004,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217771,Duplodnaviria,2731341,D,156,0,156,0.00004,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217765,Bacteria,2,D,3474021,0,3474021,0.99689,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217765,Eukaryota,2759,D,31,0,31,0.00001,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217765,Viruses,10239,D,5395,0,5395,0.00155,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217765,Duplodnaviria,2731341,D,4789,0,4789,0.00137,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217765,Monodnaviria,2731342,D,606,0,606,0.00017,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
